28/09/2024;P01326            004005         X;6191800523036;1;011
17/10/2024;P01326            004005         X;6191800523036;1;013
05/11/2024;P01326            004005         X;6191800523036;1;017
28/09/2024;P01326            004005         X;6191800523036;1;031
28/09/2024;P01326            004005         X;6191800523036;1;031
18/10/2024;P01326            004005         X;6191800523036;1;031
22/10/2024;P01326            004005         X;6191800523036;1;031
26/10/2024;P01326            004005         X;6191800523036;1;031
21/09/2024;P01326            004005         X;6191800523036;1;032
29/10/2024;P01326            004005         X;6191800523036;1;036
02/11/2024;P01326            004005         X;6191800523036;1;036
16/10/2024;P01326            004005         X;6191800523036;1;037
20/10/2024;P01326            004005         X;6191800523036;1;037
24/10/2024;P01326            004005         X;6191800523036;1;037
26/10/2024;P01326            004005         X;6191800523036;1;037
26/10/2024;P01326            004005         X;6191800523036;1;035
18/09/2024;P01326            004005         X;6191800523036;1;036
22/09/2024;P01326            004005         X;6191800523036;1;036
12/10/2024;P01326            004005         X;6191800523036;1;036
22/10/2024;P01326            004005         X;6191800523036;1;036
23/10/2024;P01326            004005         X;6191800523036;1;036
29/10/2024;P01326            004005         X;6191800523036;-1;044
28/09/2024;P01326            004005         X;6191800523036;1;045
12/10/2024;P01326            004005         X;6191800523036;1;045
20/10/2024;P01326            004005         X;6191800523036;1;045
20/10/2024;P01326            004005         X;6191800523036;1;045
25/10/2024;P01326            004005         X;6191800523036;1;045
25/10/2024;P01326            004005         X;6191800523036;1;043
30/10/2024;P01326            004005         X;6191800523036;1;043
20/10/2024;P01326            004005         X;6191800523036;-1;044
23/10/2024;P01326            004005         X;6191800523036;1;044
26/10/2024;P01326            004005         X;6191800523036;1;044
29/10/2024;P01326            004005         X;6191800523036;1;044
23/09/2024;P01326            004005         X;6191800523036;1;050
26/10/2024;P01326            004005         X;6191800523036;1;050
29/10/2024;P01326            00700R         X;6191800522909;-1;013
27/10/2024;P01326            00700R         X;6191800522909;1;024
15/09/2024;P01326            00700R         X;6191800522909;1;004
15/09/2024;P01326            00700R         X;6191800522909;1;004
15/09/2024;P01326            00700R         X;6191800522909;-1;004
31/10/2024;P01326            00700R         X;6191800522909;1;009
17/10/2024;P01326            00700R         X;6191800522909;1;018
15/09/2024;P01326            00700R         X;6191800522909;1;023
25/10/2024;P01326            00700R         X;6191800522909;1;028
08/10/2024;P01326            00700R         X;6191800522909;1;034
30/10/2024;P01326            00700R         X;6191800522909;1;034
21/10/2024;P01326            00700R         X;6191800522909;1;032
20/10/2024;P01326            00700R         X;6191800522909;1;008
21/10/2024;P01326            00700R         X;6191800522909;1;024
27/10/2024;P01326            00700R         X;6191800522909;1;028
29/10/2024;P01326            00700R         X;6191800522909;1;038
13/10/2024;P01326            00700R         X;6191800522909;1;012
27/10/2024;P01326            00700R         X;6191800522909;1;012
26/10/2024;P01326            00700R         X;6191800522909;1;018
21/10/2024;P01326            00700R         X;6191800522909;1;030
21/09/2024;P01326            00700R         X;6191800522909;1;031
16/10/2024;P01326            00700R         X;6191800522909;1;031
02/11/2024;P01326            00700R         X;6191800522909;1;031
29/10/2024;P01326            00700R         X;6191800522909;1;019
22/09/2024;P01326            00700R         X;6191800522909;1;042
23/10/2024;P01326            00700R         X;6191800522909;1;042
01/11/2024;P01326            00700R         X;6191800522909;1;042
06/10/2024;P01326            00700R         X;6191800522909;1;045
15/10/2024;P01326            00700R         X;6191800522909;1;045
20/10/2024;P01326            00700R         X;6191800522909;1;036
30/10/2024;P01326            00700R         X;6191800522909;1;036
26/09/2024;P01326            00700R         X;6191800522909;1;037
23/10/2024;P01326            00700R         X;6191800522909;1;037
29/10/2024;P01326            00700R         X;6191800522909;-1;005
13/10/2024;P01326            00700R         X;6191800522909;1;018
20/10/2024;P01326            00700R         X;6191800522909;1;041
25/10/2024;P01326            00700R         X;6191800522909;1;041
25/10/2024;P01326            00700R         X;6191800522909;1;041
29/09/2024;P01326            00700R         X;6191800522909;1;049
06/10/2024;P01326            00700R         X;6191800522909;1;049
04/11/2024;P01326            00700R         X;6191800522909;1;028
24/09/2024;P01326            00700R         X;6191800522909;1;020
25/09/2024;P01326            00700R         X;6191800522909;1;046
28/10/2024;P01326            00700R         X;6191800522909;1;046
25/10/2024;P01326            00700R         X;6191800522909;1;047
21/09/2024;P01326            00700R         X;6191800522909;1;028
31/10/2024;P01326            00700R         X;6191800522909;1;028
04/10/2024;P01326            00400N         X;6191800522954;1;005
03/11/2024;P01326            00400N         X;6191800522954;1;006
25/10/2024;P01326            00400N         X;6191800522954;1;007
21/10/2024;P01326            00400N         X;6191800522954;1;009
19/10/2024;P01326            00400N         X;6191800522954;1;010
11/10/2024;P01326            00400N         X;6191800522954;1;011
13/10/2024;P01326            00400N         X;6191800522954;1;034
24/10/2024;P01326            00400N         X;6191800522954;1;034
29/09/2024;P01326            00500N         X;6191800522961;1;001
27/09/2024;P01326            00500N         X;6191800522961;1;003
13/09/2024;P01326            00500N         X;6191800522961;1;004
13/09/2024;P01326            00500N         X;6191800522961;1;004
02/11/2024;P01326            00500N         X;6191800522961;1;006
21/10/2024;P01326            00500N         X;6191800522961;-1;009
10/10/2024;P01326            00500N         X;6191800522961;1;034
11/10/2024;P01326            00500N         X;6191800522961;1;034
21/10/2024;P01326            00500N         X;6191800522961;1;034
26/10/2024;P01326            00500N         X;6191800522961;1;031
26/10/2024;P01326            00500N         X;6191800522961;1;038
09/09/2024;P01326            00500N         X;6191800522961;1;039
05/10/2024;P01326            00500N         X;6191800522961;1;040
20/10/2024;P01326            00500N         X;6191800522961;1;040
22/10/2024;P01326            00500N         X;6191800522961;1;040
14/09/2024;P01326            00500N         X;6191800522961;1;031
19/09/2024;P01326            00500N         X;6191800522961;1;031
28/09/2024;P01326            00500N         X;6191800522961;1;031
19/10/2024;P01326            00500N         X;6191800522961;1;031
20/10/2024;P01326            00500N         X;6191800522961;-1;031
21/10/2024;P01326            00500N         X;6191800522961;1;031
21/10/2024;P01326            00500N         X;6191800522961;1;037
25/10/2024;P01326            00500N         X;6191800522961;1;037
22/10/2024;P01326            00500N         X;6191800522961;1;029
22/10/2024;P01326            00500N         X;6191800522961;1;029
13/09/2024;P01326            00500N         X;6191800522961;1;030
04/10/2024;P01326            00500N         X;6191800522961;1;030
14/09/2024;P01326            00500N         X;6191800522961;1;036
26/10/2024;P01326            00500N         X;6191800522961;1;036
02/11/2024;P01326            00500N         X;6191800522961;1;036
30/09/2024;P01326            00500N         X;6191800522961;1;037
12/10/2024;P01326            00500N         X;6191800522961;1;037
21/10/2024;P01326            00500N         X;6191800522961;1;037
19/10/2024;P01326            00500N         X;6191800522961;1;035
20/10/2024;P01326            00500N         X;6191800522961;1;035
26/10/2024;P01326            00500N         X;6191800522961;1;035
27/10/2024;P01326            00500N         X;6191800522961;1;035
30/10/2024;P01326            00500N         X;6191800522961;1;035
30/10/2024;P01326            00500N         X;6191800522961;1;035
23/10/2024;P01326            00500N         X;6191800522961;1;045
23/10/2024;P01326            00500N         X;6191800522961;1;045
24/10/2024;P01326            00500N         X;6191800522961;1;041
26/10/2024;P01326            00500N         X;6191800522961;1;041
30/10/2024;P01326            00500N         X;6191800522961;1;041
09/10/2024;P01326            00500N         X;6191800522961;1;035
31/10/2024;P01326            00500N         X;6191800522961;-1;044
23/09/2024;P01326            00500N         X;6191800522961;1;045
30/09/2024;P01326            00500N         X;6191800522961;1;045
30/09/2024;P01326            00500N         X;6191800522961;1;045
19/10/2024;P01326            00500N         X;6191800522961;1;045
19/10/2024;P01326            00500N         X;6191800522961;1;045
08/10/2024;P01326            00500N         X;6191800522961;1;044
13/10/2024;P01326            00500N         X;6191800522961;1;044
17/10/2024;P01326            00500N         X;6191800522961;-1;044
22/10/2024;P01326            00500N         X;6191800522961;1;044
27/09/2024;P01326            00300N         X;6191800522947;1;001
19/10/2024;P01326            00300N         X;6191800522947;1;004
06/10/2024;P01326            00300N         X;6191800522947;1;015
04/10/2024;P01326            00300N         X;6191800522947;1;024
22/09/2024;P01326            00300N         X;6191800522947;1;028
16/09/2024;P01326            00300N         X;6191800522947;1;004
27/09/2024;P01326            00300N         X;6191800522947;1;034
03/10/2024;P01326            00300N         X;6191800522947;1;034
19/10/2024;P01326            00300N         X;6191800522947;1;034
21/10/2024;P01326            00300N         X;6191800522947;1;034
23/10/2024;P01326            00300N         X;6191800522947;1;034
13/09/2024;P01326            00300N         X;6191800522947;1;024
17/09/2024;P01326            00300N         X;6191800522947;1;027
21/09/2024;P01326            00300N         X;6191800522947;1;027
30/09/2024;P01326            00300N         X;6191800522947;1;033
28/10/2024;P01326            00300N         X;6191800522947;1;033
23/09/2024;P01326            00300N         X;6191800522947;1;034
28/09/2024;P01326            00300N         X;6191800522947;1;006
28/10/2024;P01326            00300N         X;6191800522947;1;007
13/10/2024;P01326            00300N         X;6191800522947;1;010
12/10/2024;P01326            00300N         X;6191800522947;1;012
29/09/2024;P01326            00300N         X;6191800522947;1;017
20/10/2024;P01326            00300N         X;6191800522947;1;019
27/09/2024;P01326            00300N         X;6191800522947;1;038
18/10/2024;P01326            00300N         X;6191800522947;-1;038
18/10/2024;P01326            00300N         X;6191800522947;1;038
27/10/2024;P01326            00300N         X;6191800522947;1;039
05/10/2024;P01326            00300N         X;6191800522947;1;040
14/10/2024;P01326            00300N         X;6191800522947;1;040
28/09/2024;P01326            00300N         X;6191800522947;1;015
21/09/2024;P01326            00300N         X;6191800522947;1;018
27/10/2024;P01326            00300N         X;6191800522947;1;020
11/09/2024;P01326            00300N         X;6191800522947;1;024
16/09/2024;P01326            00300N         X;6191800522947;1;028
25/09/2024;P01326            00300N         X;6191800522947;1;038
22/10/2024;P01326            00300N         X;6191800522947;1;032
27/10/2024;P01326            00300N         X;6191800522947;1;032
05/10/2024;P01326            00300N         X;6191800522947;1;007
08/10/2024;P01326            00300N         X;6191800522947;1;009
11/10/2024;P01326            00300N         X;6191800522947;1;012
18/10/2024;P01326            00300N         X;6191800522947;1;013
14/09/2024;P01326            00300N         X;6191800522947;1;031
20/09/2024;P01326            00300N         X;6191800522947;1;031
21/09/2024;P01326            00300N         X;6191800522947;1;031
25/09/2024;P01326            00300N         X;6191800522947;1;031
24/10/2024;P01326            00300N         X;6191800522947;1;031
21/09/2024;P01326            00300N         X;6191800522947;1;032
03/11/2024;P01326            00300N         X;6191800522947;1;027
04/11/2024;P01326            00300N         X;6191800522947;1;027
17/09/2024;P01326            00300N         X;6191800522947;1;029
22/10/2024;P01326            00300N         X;6191800522947;1;029
30/10/2024;P01326            00300N         X;6191800522947;1;029
03/10/2024;P01326            00300N         X;6191800522947;1;030
09/10/2024;P01326            00300N         X;6191800522947;1;015
20/09/2024;P01326            00300N         X;6191800522947;-1;016
30/10/2024;P01326            003004         X;6191800522787;1;029
29/09/2024;P01326            003004         X;6191800522787;1;031
06/10/2024;P01326            003004         X;6191800522787;1;049
10/10/2024;P01326            003004         X;6191800522787;1;049
20/10/2024;P01326            003004         X;6191800522787;1;049
29/10/2024;P01326            003004         X;6191800522787;1;050
13/10/2024;P01326            003004         X;6191800522787;1;015
26/10/2024;P01326            003004         X;6191800522787;1;023
25/10/2024;P01326            003004         X;6191800522787;1;024
24/10/2024;P01326            003004         X;6191800522787;1;027
02/11/2024;P01326            003004         X;6191800522787;1;027
23/10/2024;P01326            003004         X;6191800522787;1;029
29/10/2024;P01326            003004         X;6191800522787;1;008
15/10/2024;P01326            003004         X;6191800522787;1;009
23/10/2024;P01326            003004         X;6191800522787;1;011
02/10/2024;P01326            003004         X;6191800522787;-1;013
02/10/2024;P01326            003004         X;6191800522787;2;013
19/10/2024;P01326            003004         X;6191800522787;1;014
27/10/2024;P01326            003004         X;6191800522787;1;028
29/09/2024;P01326            003004         X;6191800522787;1;038
28/10/2024;P01326            003004         X;6191800522787;1;038
02/11/2024;P01326            003004         X;6191800522787;1;039
06/10/2024;P01326            003004         X;6191800522787;1;040
27/10/2024;P01326            003004         X;6191800522787;1;004
19/10/2024;P01326            003004         X;6191800522787;1;013
21/10/2024;P01326            003004         X;6191800522787;1;016
24/10/2024;P01326            003004         X;6191800522787;-1;020
27/10/2024;P01326            003004         X;6191800522787;1;020
21/10/2024;P01326            003004         X;6191800522787;1;024
21/10/2024;P01326            003004         X;6191800522787;-1;024
10/10/2024;P01326            003004         X;6191800522787;1;046
19/10/2024;P01326            003004         X;6191800522787;1;046
02/11/2024;P01326            003004         X;6191800522787;1;046
27/10/2024;P01326            003004         X;6191800522787;1;047
29/10/2024;P01326            003004         X;6191800522787;1;047
09/10/2024;P01326            003004         X;6191800522787;1;012
30/10/2024;P01326            003004         X;6191800522787;1;001
20/10/2024;P01326            003004         X;6191800522787;1;004
27/10/2024;P01326            003004         X;6191800522787;1;006
19/10/2024;P01326            003004         X;6191800522787;1;012
22/10/2024;P01326            003004         X;6191800522787;1;019
30/09/2024;P01326            003004         X;6191800522787;1;046
26/10/2024;P01326            003004         X;6191800522787;1;012
25/09/2024;P01326            003004         X;6191800522787;1;018
20/09/2024;P01326            003004         X;6191800522787;1;028
20/09/2024;P01326            003004         X;6191800522787;1;041
19/10/2024;P01326            003004         X;6191800522787;1;041
25/10/2024;P01326            003004         X;6191800522787;1;041
18/10/2024;P01326            003004         X;6191800522787;1;042
18/10/2024;P01326            003004         X;6191800522787;1;042
31/10/2024;P01326            003004         X;6191800522787;1;042
03/11/2024;P01326            003004         X;6191800522787;1;042
28/10/2024;P01326            003004         X;6191800522787;1;043
31/10/2024;P01326            003004         X;6191800522787;1;009
27/10/2024;P01326            003004         X;6191800522787;1;008
27/10/2024;P01326            00400N         X;6191800522954;1;034
24/09/2024;P01326            00400N         X;6191800522954;1;034
26/09/2024;P01326            00400N         X;6191800522954;1;034
03/10/2024;P01326            00400N         X;6191800522954;1;034
12/10/2024;P01326            00400N         X;6191800522954;1;034
13/10/2024;P01326            00400N         X;6191800522954;1;034
13/10/2024;P01326            00400N         X;6191800522954;-1;034
23/10/2024;P01326            00400N         X;6191800522954;1;028
18/10/2024;P01326            00400N         X;6191800522954;1;033
22/10/2024;P01326            00400N         X;6191800522954;1;033
26/10/2024;P01326            00400N         X;6191800522954;1;033
15/09/2024;P01326            00400N         X;6191800522954;1;034
21/09/2024;P01326            00400N         X;6191800522954;1;034
24/10/2024;P01326            00400N         X;6191800522954;1;015
15/09/2024;P01326            00400N         X;6191800522954;1;016
08/10/2024;P01326            00400N         X;6191800522954;-1;020
14/09/2024;P01326            00400N         X;6191800522954;1;023
13/09/2024;P01326            00400N         X;6191800522954;1;024
01/10/2024;P01326            00400N         X;6191800522954;1;028
26/10/2024;P01326            00400N         X;6191800522954;1;040
03/11/2024;P01326            00400N         X;6191800522954;-1;040
14/09/2024;P01326            00400N         X;6191800522954;1;003
27/10/2024;P01326            00400N         X;6191800522954;1;007
10/10/2024;P01326            00400N         X;6191800522954;1;008
27/10/2024;P01326            00400N         X;6191800522954;1;009
12/09/2024;P01326            00400N         X;6191800522954;1;040
15/09/2024;P01326            00400N         X;6191800522954;1;040
14/10/2024;P01326            00400N         X;6191800522954;1;040
20/10/2024;P01326            00400N         X;6191800522954;1;040
26/10/2024;P01326            00400N         X;6191800522954;1;040
26/10/2024;P01326            00400N         X;6191800522954;1;040
26/10/2024;P01326            00400N         X;6191800522954;1;038
28/10/2024;P01326            00400N         X;6191800522954;-1;038
28/10/2024;P01326            00400N         X;6191800522954;1;038
12/10/2024;P01326            00400N         X;6191800522954;1;039
19/10/2024;P01326            00400N         X;6191800522954;1;039
04/11/2024;P01326            00400N         X;6191800522954;1;039
22/10/2024;P01326            00400N         X;6191800522954;1;018
15/10/2024;P01326            00400N         X;6191800522954;1;023
28/09/2024;P01326            00400N         X;6191800522954;1;024
15/09/2024;P01326            00400N         X;6191800522954;1;028
28/10/2024;P01326            00400N         X;6191800522954;1;028
25/10/2024;P01326            00400N         X;6191800522954;1;038
26/09/2024;P01326            00400N         X;6191800522954;1;016
20/10/2024;P01326            00400N         X;6191800522954;1;016
20/10/2024;P01326            00400N         X;6191800522954;-1;016
21/10/2024;P01326            00400N         X;6191800522954;1;016
21/10/2024;P01326            00400N         X;6191800522954;1;016
21/10/2024;P01326            00400N         X;6191800522954;1;018
23/10/2024;P01326            00400N         X;6191800522954;1;010
23/10/2024;P01326            00400N         X;6191800522954;-1;010
23/10/2024;P01326            00400N         X;6191800522954;1;010
03/10/2024;P01326            00400N         X;6191800522954;1;011
10/10/2024;P01326            00400N         X;6191800522954;1;012
12/10/2024;P01326            00400N         X;6191800522954;-1;012
23/10/2024;P01326            00500N         X;6191800522961;1;044
25/10/2024;P01326            00500N         X;6191800522961;1;044
02/11/2024;P01326            00500N         X;6191800522961;1;042
19/10/2024;P01326            00500N         X;6191800522961;1;043
01/11/2024;P01326            00500N         X;6191800522961;1;043
15/09/2024;P01326            00500N         X;6191800522961;-1;044
16/09/2024;P01326            00500N         X;6191800522961;1;044
08/10/2024;P01326            00500N         X;6191800522961;1;044
20/10/2024;P01326            00500N         X;6191800522961;1;050
24/10/2024;P01326            00500N         X;6191800522961;1;WEB
01/11/2024;P01326            00500N         X;6191800522961;1;WEB
30/10/2024;P01326            00500N         X;6191800522961;1;042
30/10/2024;P01326            00500N         X;6191800522961;-1;042
02/11/2024;P01326            00500N         X;6191800522961;1;042
17/10/2024;P01326            00500N         X;6191800522961;1;033
18/10/2024;P01326            00500N         X;6191800522961;-1;033
28/10/2024;P01326            00500N         X;6191800522961;1;033
05/11/2024;P01326            00500N         X;6191800522961;1;033
14/09/2024;P01326            00500N         X;6191800522961;1;034
20/10/2024;P01326            00500N         X;6191800522961;1;050
14/09/2024;P01326            00500N         X;6191800522961;1;016
08/10/2024;P01326            00500N         X;6191800522961;1;020
13/09/2024;P01326            00500N         X;6191800522961;1;024
23/10/2024;P01326            00500N         X;6191800522961;1;028
15/09/2024;P01326            00500N         X;6191800522961;1;033
29/09/2024;P01326            00500N         X;6191800522961;1;033
15/09/2024;P01326            00500N         X;6191800522961;1;003
26/10/2024;P01326            00500N         X;6191800522961;1;007
13/10/2024;P01326            00500N         X;6191800522961;1;012
15/09/2024;P01326            00500N         X;6191800522961;1;013
20/09/2024;P01326            00500N         X;6191800522961;1;014
21/10/2024;P01326            00500N         X;6191800522961;1;015
29/09/2024;P01326            00500N         X;6191800522961;1;049
02/10/2024;P01326            00500N         X;6191800522961;1;049
28/10/2024;P01326            00500N         X;6191800522961;1;049
03/11/2024;P01326            00500N         X;6191800522961;1;049
15/09/2024;P01326            00500N         X;6191800522961;1;050
06/10/2024;P01326            00500N         X;6191800522961;1;050
27/09/2024;P01326            00500N         X;6191800522961;1;047
26/10/2024;P01326            00500N         X;6191800522961;1;047
15/09/2024;P01326            00500N         X;6191800522961;1;048
24/10/2024;P01326            00500N         X;6191800522961;1;048
31/10/2024;P01326            00500N         X;6191800522961;1;048
22/09/2024;P01326            00500N         X;6191800522961;1;049
21/10/2024;P01326            00500N         X;6191800522961;1;046
30/10/2024;P01326            00500N         X;6191800522961;1;046
30/10/2024;P01326            00500N         X;6191800522961;-1;046
14/09/2024;P01326            00500N         X;6191800522961;1;047
17/09/2024;P01326            00500N         X;6191800522961;1;047
22/09/2024;P01326            00500N         X;6191800522961;1;047
09/10/2024;P01326            00500N         X;6191800522961;1;041
13/10/2024;P01326            00500N         X;6191800522961;1;041
20/10/2024;P01326            00500N         X;6191800522961;1;041
20/10/2024;P01326            00500N         X;6191800522961;1;041
21/10/2024;P01326            00500N         X;6191800522961;1;041
25/10/2024;P01326            004005         X;6191800523036;1;041
27/10/2024;P01326            004005         X;6191800523036;1;041
26/10/2024;P01326            004005         X;6191800523036;1;042
03/11/2024;P01326            004005         X;6191800523036;1;042
30/10/2024;P01326            004005         X;6191800523036;1;046
19/10/2024;P01326            004005         X;6191800523036;1;047
30/10/2024;P01326            004005         X;6191800523036;1;047
23/10/2024;P01326            004005         X;6191800523036;1;049
25/10/2024;P01326            004005         X;6191800523036;1;049
25/10/2024;P01326            004005         X;6191800523036;1;049
22/10/2024;P01326            004005         X;6191800523036;1;033
29/10/2024;P01326            004005         X;6191800523036;1;033
04/11/2024;P01326            004005         X;6191800523036;1;033
25/09/2024;P01326            004005         X;6191800523036;1;034
25/09/2024;P01326            004005         X;6191800523036;1;034
09/10/2024;P01326            004005         X;6191800523036;1;046
21/10/2024;P01326            004005         X;6191800523036;1;015
22/10/2024;P01326            004005         X;6191800523036;-1;015
23/10/2024;P01326            004005         X;6191800523036;1;015
15/09/2024;P01326            004005         X;6191800523036;1;027
16/09/2024;P01326            004005         X;6191800523036;1;027
23/10/2024;P01326            004005         X;6191800523036;-1;028
28/09/2024;P01326            004005         X;6191800523036;1;006
10/10/2024;P01326            004005         X;6191800523036;1;008
26/10/2024;P01326            004005         X;6191800523036;1;009
27/10/2024;P01326            004005         X;6191800523036;1;009
04/10/2024;P01326            004005         X;6191800523036;1;011
05/10/2024;P01326            004005         X;6191800523036;-1;011
27/10/2024;P01326            004005         X;6191800523036;1;028
25/10/2024;P01326            004005         X;6191800523036;1;029
26/10/2024;P01326            004005         X;6191800523036;1;029
08/10/2024;P01326            004005         X;6191800523036;1;030
02/11/2024;P01326            004005         X;6191800523036;1;030
05/11/2024;P01326            004005         X;6191800523036;1;003
29/10/2024;P01326            004005         X;6191800523036;1;012
26/10/2024;P01326            004005         X;6191800523036;1;017
26/10/2024;P01326            004005         X;6191800523036;1;018
24/10/2024;P01326            004005         X;6191800523036;1;024
25/10/2024;P01326            004005         X;6191800523036;1;024
23/10/2024;P01326            004005         X;6191800523036;1;027
06/10/2024;P01326            004005         X;6191800523036;1;041
19/10/2024;P01326            004005         X;6191800523036;1;041
21/10/2024;P01326            004005         X;6191800523036;1;041
24/10/2024;P01326            004005         X;6191800523036;1;041
29/10/2024;P01326            004005         X;6191800523036;1;003
30/10/2024;P01326            004005         X;6191800523036;1;008
26/10/2024;P01326            004005         X;6191800523036;1;015
20/10/2024;P01326            004005         X;6191800523036;1;017
12/10/2024;P01326            004005         X;6191800523036;1;028
10/09/2024;P01326            004005         X;6191800523036;1;041
16/09/2024;P01326            004005         X;6191800523036;1;041
23/09/2024;P01326            004005         X;6191800523036;1;041
15/10/2024;P01326            004005         X;6191800523036;1;028
18/10/2024;P01326            004005         X;6191800523036;1;035
22/10/2024;P01326            004005         X;6191800523036;1;035
19/10/2024;P01326            004004         X;6191800522794;1;004
25/10/2024;P01326            004004         X;6191800522794;1;007
21/10/2024;P01326            004004         X;6191800522794;1;009
29/10/2024;P01326            004004         X;6191800522794;1;013
19/10/2024;P01326            004004         X;6191800522794;-1;020
04/10/2024;P01326            004004         X;6191800522794;1;024
18/10/2024;P01326            004004         X;6191800522794;1;034
26/10/2024;P01326            004004         X;6191800522794;1;034
31/10/2024;P01326            004004         X;6191800522794;1;034
24/09/2024;P01326            004004         X;6191800522794;1;033
15/10/2024;P01326            004004         X;6191800522794;1;033
22/10/2024;P01326            004004         X;6191800522794;1;033
25/09/2024;P01326            004004         X;6191800522794;1;034
02/10/2024;P01326            004004         X;6191800522794;1;034
06/10/2024;P01326            004004         X;6191800522794;-1;034
02/11/2024;P01326            004004         X;6191800522794;1;016
02/11/2024;P01326            004004         X;6191800522794;1;016
02/11/2024;P01326            004004         X;6191800522794;-1;016
18/10/2024;P01326            004004         X;6191800522794;1;019
20/10/2024;P01326            004004         X;6191800522794;1;019
24/10/2024;P01326            004004         X;6191800522794;1;028
26/10/2024;P01326            004004         X;6191800522794;1;004
27/09/2024;P01326            004004         X;6191800522794;1;006
26/10/2024;P01326            004004         X;6191800522794;1;009
19/10/2024;P01326            004004         X;6191800522794;1;012
23/10/2024;P01326            004004         X;6191800522794;1;015
25/10/2024;P01326            004004         X;6191800522794;1;015
21/10/2024;P01326            004004         X;6191800522794;1;024
23/09/2024;P01326            004004         X;6191800522794;1;038
22/10/2024;P01326            004004         X;6191800522794;-1;038
27/10/2024;P01326            004004         X;6191800522794;1;038
