FIDC1I;ECE86F11-322B-45BB-A793-FA0D606CA249;99900000000029331;EXE;599;MAR177334;MAD;2022-03-25;2022-03-25;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;ECE896BD-884F-4C6C-818F-EEC35906B9D7;00800000000006931;EXE;508;MAR55138;MAD;2018-02-01;2020-12-30;005;2492.0000;2;2492.0000;1695.0000;12460.0000;2;;;;;;;;;;;;;;;;;
FIDC1I;ECE9C5BE-7CE7-4BB0-8C2B-2B2B5842CD25;01100000000005085;EXE;511;MAR66643;MAD;2020-10-09;2020-12-30;005;2229.0000;1;2229.0000;1226.0000;20061.0000;1;;;;;;;;;;;;;;;;;
FIDC1I;ECE9D3E7-82F8-45C8-BF71-326110E337D7;99900000000023012;EXE;599;MAR171013;MAD;2022-02-23;2022-02-23;002;408.0000;2;408.0000;408.0000;1632.0000;2;;;;;;;;;;;;;;;;;
FIDC1I;ECEA170D-92A2-43C8-A531-7CA9289F023D;01000000000001761;EXE;510;MAR23501;MAD;2017-01-10;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;ECEA25E8-B140-402F-9B19-9563802FDB04;00200000000008500;EXE;502;MAR60878;MAD;2018-05-05;2020-12-30;005;399.0000;0;399.0000;NULL;399.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;ECEA618E-693A-4A3E-BE4A-5BE77F44A890;00900000000010276;EXE;509;MAR91845;MAD;2019-05-18;2020-12-30;005;149.0000;0;149.0000;NULL;149.0000;0;;;;;;;;;;;;;;;;;
FIDC1R;ECEAC349-31A3-4273-B049-3FD8F57A573C;00600000000004788;EXE;506;MAR103688;MAD;2019-12-25;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;ECEAE1DD-3016-48AB-9397-E55593490126;01200000000002318;EXE;512;MAR127245;MAD;2020-10-18;2020-12-30;005;628.0000;0;628.0000;NULL;628.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;ECEBB30E-78F0-4BED-8683-6D4A269DE2CF;01100000000011475;EXE;511;MAR168715;MAD;2022-03-12;2022-03-12;002;249.0000;1;249.0000;249.0000;249.0000;1;;;;;;;;;;;;;;;;;
