P01157            00301F         X;6191800472853;1;2;2;3;0;0;003;003
P01157            00301F         X;6191800472853;0;2;9;9;0;0;004;004
P01157            00301F         X;6191800472853;1;2;1;2;0;0;005;005
P01157            00301F         X;6191800472853;1;2;4;5;0;0;006;006
P01157            00301F         X;6191800472853;0;2;3;3;0;0;010;010
P01157            00301F         X;6191800472853;0;2;3;3;0;0;016;016
P01157            00301F         X;6191800472853;0;2;4;4;0;0;019;019
P01157            00301F         X;6191800472853;2;2;0;2;0;0;020;020
P01157            00301F         X;6191800472853;1;3;6;7;0;0;028;028
P01157            00301F         X;6191800472853;1;2;1;2;0;0;029;029
P01157            00301F         X;6191800472853;1;2;3;4;0;0;038;038
P01157            00301F         X;6191800472853;0;2;4;4;0;0;040;040
P01157            00301F         X;6191800472853;0;2;3;3;0;0;041;041
P01157            00301F         X;6191800472853;1;2;3;4;0;0;044;044
P01157            00301F         X;6191800472853;0;2;5;5;0;0;045;045
P01157            00401F         X;6191800472860;2;2;1;3;0;0;003;003
P01157            00401F         X;6191800472860;0;2;7;7;0;0;004;004
P01157            00401F         X;6191800472860;1;2;1;2;0;0;005;005
P01157            00401F         X;6191800472860;0;2;2;2;0;0;006;006
P01157            00401F         X;6191800472860;0;2;3;3;0;0;010;010
P01157            00401F         X;6191800472860;0;2;3;3;0;0;016;016
P01157            00401F         X;6191800472860;0;2;3;3;0;0;019;019
P01157            00401F         X;6191800472860;1;2;1;2;0;0;020;020
P01157            00401F         X;6191800472860;0;3;5;5;0;0;028;028
P01157            00401F         X;6191800472860;0;2;4;4;0;0;029;029
P01157            00401F         X;6191800472860;2;2;0;2;0;0;038;038
P01157            00401F         X;6191800472860;0;2;6;6;0;0;040;040
P01157            00401F         X;6191800472860;1;2;6;7;0;0;041;041
P01157            00401F         X;6191800472860;0;2;2;2;0;0;044;044
P01157            00401F         X;6191800472860;0;2;7;7;0;0;045;045
P01157            00501F         X;6191800472877;0;2;2;2;0;0;003;003
P01157            00501F         X;6191800472877;0;2;4;4;0;0;004;004
P01157            00501F         X;6191800472877;2;2;0;2;0;0;005;005
P01157            00501F         X;6191800472877;0;2;3;3;0;0;006;006
P01157            00501F         X;6191800472877;0;2;6;6;0;0;010;010
P01157            00501F         X;6191800472877;0;2;5;5;0;0;016;016
P01157            00501F         X;6191800472877;1;2;2;3;0;0;019;019
P01157            00501F         X;6191800472877;0;2;2;2;0;0;020;020
P01157            00501F         X;6191800472877;2;4;3;5;0;0;028;028
P01157            00501F         X;6191800472877;0;2;4;4;0;0;029;029
P01157            00501F         X;6191800472877;1;2;1;2;0;0;038;038
P01157            00501F         X;6191800472877;0;2;5;5;0;0;040;040
P01157            00501F         X;6191800472877;0;2;7;7;0;0;041;041
P01157            00501F         X;6191800472877;1;2;1;2;0;0;044;044
P01157            00501F         X;6191800472877;0;2;7;7;0;0;045;045
P01157            00601F         X;6191800472884;0;2;3;3;0;0;003;003
P01157            00601F         X;6191800472884;0;1;3;3;0;0;004;004
P01157            00601F         X;6191800472884;2;1;-1;1;0;0;005;005
P01157            00601F         X;6191800472884;0;2;5;5;0;0;006;006
P01157            00601F         X;6191800472884;0;1;2;2;0;0;010;010
P01157            00601F         X;6191800472884;0;1;2;2;0;0;016;016
P01157            00601F         X;6191800472884;0;1;2;2;0;0;019;019
P01157            00601F         X;6191800472884;0;1;2;2;0;0;020;020
P01157            00601F         X;6191800472884;0;4;4;4;0;0;028;028
P01157            00601F         X;6191800472884;0;1;3;3;0;0;029;029
P01157            00601F         X;6191800472884;1;1;1;2;0;0;038;038
P01157            00601F         X;6191800472884;0;1;2;2;0;0;040;040
P01157            00601F         X;6191800472884;0;2;6;6;0;0;041;041
P01157            00601F         X;6191800472884;0;1;2;2;0;0;044;044
P01157            00601F         X;6191800472884;0;1;5;5;0;0;045;045
P01157            00701F         X;6191800472891;0;1;1;1;0;0;003;003
P01157            00701F         X;6191800472891;0;1;1;1;0;0;004;004
P01157            00701F         X;6191800472891;0;1;1;1;0;0;005;005
P01157            00701F         X;6191800472891;0;1;1;1;0;0;006;006
P01157            00701F         X;6191800472891;0;1;1;1;0;0;010;010
P01157            00701F         X;6191800472891;0;1;1;1;0;0;016;016
P01157            00701F         X;6191800472891;1;1;0;1;0;0;019;019
P01157            00701F         X;6191800472891;1;1;0;1;0;0;020;020
P01157            00701F         X;6191800472891;0;3;2;2;0;0;028;028
P01157            00701F         X;6191800472891;0;1;1;1;0;0;029;029
P01157            00701F         X;6191800472891;0;1;1;1;0;0;038;038
P01157            00701F         X;6191800472891;0;1;1;1;0;0;040;040
P01157            00701F         X;6191800472891;1;1;0;1;0;0;041;041
P01157            00701F         X;6191800472891;0;1;1;1;0;0;044;044
P01157            00701F         X;6191800472891;0;1;1;1;0;0;045;045
P01157            00300E         X;6191800472938;0;2;4;4;0;0;003;003
P01157            00300E         X;6191800472938;0;2;9;8;0;0;004;004
P01157            00300E         X;6191800472938;0;2;2;2;0;0;005;005
P01157            00300E         X;6191800472938;1;4;10;9;0;0;006;006
P01157            00300E         X;6191800472938;0;2;9;9;0;0;010;010
P01157            00300E         X;6191800472938;0;2;12;12;0;0;016;016
P01157            00300E         X;6191800472938;0;2;8;8;0;0;019;019
P01157            00300E         X;6191800472938;0;2;5;4;0;0;020;020
P01157            00300E         X;6191800472938;1;3;11;12;0;0;028;028
P01157            00300E         X;6191800472938;0;2;8;8;0;0;029;029
P01157            00300E         X;6191800472938;2;2;2;4;0;0;038;038
P01157            00300E         X;6191800472938;-1;2;6;5;0;0;040;040
P01157            00300E         X;6191800472938;0;2;10;10;0;0;041;041
P01157            00300E         X;6191800472938;0;2;10;9;0;0;044;044
P01157            00300E         X;6191800472938;0;2;17;16;0;0;045;045
P01157            00400E         X;6191800472945;0;2;6;6;0;0;003;003
P01157            00400E         X;6191800472945;0;2;5;5;0;0;004;004
P01157            00400E         X;6191800472945;0;2;6;6;0;0;005;005
P01157            00400E         X;6191800472945;0;2;7;7;0;0;006;006
P01157            00400E         X;6191800472945;0;2;7;7;0;0;010;010
P01157            00400E         X;6191800472945;0;2;6;6;0;0;016;016
P01157            00400E         X;6191800472945;0;2;8;7;0;0;019;019
P01157            00400E         X;6191800472945;0;2;2;3;0;0;020;020
P01157            00400E         X;6191800472945;0;3;8;8;0;0;028;028
P01157            00400E         X;6191800472945;0;2;9;9;0;0;029;029
P01157            00400E         X;6191800472945;0;4;5;5;0;0;038;038
P01157            00400E         X;6191800472945;0;3;12;12;0;0;040;040
P01157            00400E         X;6191800472945;0;2;6;6;0;0;041;041
P01157            00400E         X;6191800472945;0;2;6;6;0;0;044;044
P01157            00400E         X;6191800472945;0;3;15;15;0;0;045;045
P01157            00500E         X;6191800472952;0;2;4;4;0;0;003;003
P01157            00500E         X;6191800472952;0;2;9;9;0;0;004;004
P01157            00500E         X;6191800472952;0;2;4;4;0;0;005;005
P01157            00500E         X;6191800472952;0;2;3;3;0;0;006;006
P01157            00500E         X;6191800472952;0;2;8;8;0;0;010;010
P01157            00500E         X;6191800472952;0;3;10;10;0;0;016;016
P01157            00500E         X;6191800472952;0;2;5;6;0;0;019;019
P01157            00500E         X;6191800472952;0;2;5;5;0;0;020;020
P01157            00500E         X;6191800472952;4;4;10;14;0;0;028;028
P01157            00500E         X;6191800472952;0;2;12;12;0;0;029;029
P01157            00500E         X;6191800472952;0;2;5;5;0;0;038;038
P01157            00500E         X;6191800472952;0;2;5;5;0;0;040;040
P01157            00500E         X;6191800472952;1;2;8;9;0;0;041;041
P01157            00500E         X;6191800472952;2;2;3;5;0;0;044;044
P01157            00500E         X;6191800472952;0;3;11;11;0;0;045;045
P01157            00600E         X;6191800472969;0;3;7;7;0;0;003;003
P01157            00600E         X;6191800472969;1;1;5;6;0;0;004;004
P01157            00600E         X;6191800472969;1;1;2;3;0;0;005;005
P01157            00600E         X;6191800472969;2;3;3;5;0;0;006;006
P01157            00600E         X;6191800472969;0;1;4;4;0;0;010;010
P01157            00600E         X;6191800472969;0;1;3;3;0;0;016;016
P01157            00600E         X;6191800472969;0;1;5;5;0;0;019;019
P01157            00600E         X;6191800472969;0;1;3;3;0;0;020;020
P01157            00600E         X;6191800472969;0;4;3;3;0;0;028;028
P01157            00600E         X;6191800472969;0;3;12;12;0;0;029;029
P01157            00600E         X;6191800472969;0;1;1;1;0;0;038;038
P01157            00600E         X;6191800472969;0;1;5;5;0;0;040;040
P01157            00600E         X;6191800472969;0;1;6;6;0;0;041;041
P01157            00600E         X;6191800472969;0;1;0;1;0;0;044;044
P01157            00600E         X;6191800472969;0;3;15;15;0;0;045;045
P01157            00700E         X;6191800472976;0;2;4;4;0;0;003;003
P01157            00700E         X;6191800472976;0;1;2;3;0;0;004;004
P01157            00700E         X;6191800472976;1;1;1;2;0;0;005;005
P01157            00700E         X;6191800472976;0;2;3;5;0;0;006;006
P01157            00700E         X;6191800472976;1;1;2;3;0;0;010;010
P01157            00700E         X;6191800472976;1;1;5;6;0;0;016;016
P01157            00700E         X;6191800472976;0;1;3;3;0;0;019;019
P01157            00700E         X;6191800472976;1;1;-1;1;0;0;020;020
P01157            00700E         X;6191800472976;0;3;2;2;0;0;028;028
P01157            00700E         X;6191800472976;1;2;3;4;0;0;029;029
P01157            00700E         X;6191800472976;1;1;1;2;0;0;038;038
P01157            00700E         X;6191800472976;1;1;0;1;0;0;040;040
P01157            00700E         X;6191800472976;2;2;4;6;0;0;041;041
P01157            00700E         X;6191800472976;1;1;-1;1;0;0;044;044
P01157            00700E         X;6191800472976;0;1;0;1;0;0;045;045
P01157            00300Z         X;6191800473010;1;2;1;2;0;0;003;003
P01157            00300Z         X;6191800473010;0;2;4;4;0;0;004;004
P01157            00300Z         X;6191800473010;0;2;4;4;0;0;005;005
P01157            00300Z         X;6191800473010;0;2;3;3;0;0;006;006
P01157            00300Z         X;6191800473010;2;2;2;4;0;0;010;010
P01157            00300Z         X;6191800473010;0;2;4;4;0;0;016;016
P01157            00300Z         X;6191800473010;0;2;4;4;0;0;019;019
P01157            00300Z         X;6191800473010;0;2;3;3;0;0;020;020
P01157            00300Z         X;6191800473010;1;3;7;8;0;0;028;028
P01157            00300Z         X;6191800473010;0;2;6;6;0;0;029;029
P01157            00300Z         X;6191800473010;1;2;1;2;0;0;038;038
P01157            00300Z         X;6191800473010;0;2;3;3;0;0;040;040
P01157            00300Z         X;6191800473010;0;3;12;12;0;0;041;041
P01157            00300Z         X;6191800473010;1;2;1;2;0;0;044;044
P01157            00300Z         X;6191800473010;0;2;6;6;0;0;045;045
P01157            00400Z         X;6191800473027;0;2;3;3;0;0;003;003
P01157            00400Z         X;6191800473027;0;2;3;2;0;0;004;004
P01157            00400Z         X;6191800473027;1;2;1;2;0;0;005;005
P01157            00400Z         X;6191800473027;2;2;1;3;0;0;006;006
P01157            00400Z         X;6191800473027;0;2;5;5;0;0;010;010
P01157            00400Z         X;6191800473027;0;2;6;6;0;0;016;016
P01157            00400Z         X;6191800473027;0;2;6;6;0;0;019;019
P01157            00400Z         X;6191800473027;0;2;2;2;0;0;020;020
P01157            00400Z         X;6191800473027;0;3;8;8;0;0;028;028
P01157            00400Z         X;6191800473027;0;2;6;6;0;0;029;029
P01157            00400Z         X;6191800473027;2;2;4;6;0;0;038;038
P01157            00400Z         X;6191800473027;0;2;4;4;0;0;040;040
P01157            00400Z         X;6191800473027;0;3;10;10;0;0;041;041
P01157            00400Z         X;6191800473027;0;2;2;2;0;0;044;044
P01157            00400Z         X;6191800473027;0;2;7;7;0;0;045;045
P01157            00500Z         X;6191800473034;0;2;3;3;0;0;003;003
P01157            00500Z         X;6191800473034;0;2;3;4;0;0;004;004
P01157            00500Z         X;6191800473034;4;2;-1;3;0;0;005;005
P01157            00500Z         X;6191800473034;0;2;3;3;0;0;006;006
P01157            00500Z         X;6191800473034;0;2;5;5;0;0;010;010
P01157            00500Z         X;6191800473034;0;3;5;5;0;0;016;016
P01157            00500Z         X;6191800473034;0;2;3;3;0;0;019;019
P01157            00500Z         X;6191800473034;1;2;1;2;0;0;020;020
P01157            00500Z         X;6191800473034;0;4;8;8;0;0;028;028
P01157            00500Z         X;6191800473034;0;2;7;7;0;0;029;029
P01157            00500Z         X;6191800473034;0;2;2;2;0;0;038;038
P01157            00500Z         X;6191800473034;0;2;2;2;0;0;040;040
P01157            00500Z         X;6191800473034;0;2;8;8;0;0;041;041
P01157            00500Z         X;6191800473034;0;2;2;2;0;0;044;044
P01157            00500Z         X;6191800473034;0;2;10;10;0;0;045;045
P01157            00600Z         X;6191800473041;0;1;1;1;0;0;003;003
P01157            00600Z         X;6191800473041;0;1;4;4;0;0;004;004
P01157            00600Z         X;6191800473041;0;1;2;2;0;0;005;005
P01157            00600Z         X;6191800473041;0;1;4;4;0;0;006;006
P01157            00600Z         X;6191800473041;0;1;3;3;0;0;010;010
P01157            00600Z         X;6191800473041;0;1;2;2;0;0;016;016
P01157            00600Z         X;6191800473041;0;1;2;2;0;0;019;019
P01157            00600Z         X;6191800473041;1;1;1;2;0;0;020;020
P01157            00600Z         X;6191800473041;0;4;2;2;0;0;028;028
P01157            00600Z         X;6191800473041;0;2;5;5;0;0;029;029
P01157            00600Z         X;6191800473041;1;1;2;3;0;0;038;038
P01157            00600Z         X;6191800473041;0;1;2;2;0;0;040;040
P01157            00600Z         X;6191800473041;0;2;8;8;0;0;041;041
P01157            00600Z         X;6191800473041;0;1;1;1;0;0;044;044
P01157            00600Z         X;6191800473041;0;1;4;4;0;0;045;045
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;003;003
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;004;004
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;005;005
P01157            00700Z         X;6191800473058;0;1;2;2;0;0;006;006
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;010;010
P01157            00700Z         X;6191800473058;0;1;2;2;0;0;016;016
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;019;019
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;020;020
P01157            00700Z         X;6191800473058;0;3;3;3;0;0;028;028
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;029;029
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;038;038
P01157            00700Z         X;6191800473058;0;1;2;2;0;0;040;040
P01157            00700Z         X;6191800473058;0;1;3;3;0;0;041;041
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;044;044
P01157            00700Z         X;6191800473058;0;1;1;1;0;0;045;045
P01158            00301Q         X;6191800473096;0;2;4;4;0;0;003;003
P01158            00301Q         X;6191800473096;0;2;3;3;0;0;004;004
P01158            00301Q         X;6191800473096;0;2;3;3;0;0;005;005
P01158            00301Q         X;6191800473096;0;2;3;3;0;0;006;006
P01158            00301Q         X;6191800473096;0;2;4;4;0;0;010;010
P01158            00301Q         X;6191800473096;0;2;2;2;0;0;013;013
P01158            00301Q         X;6191800473096;0;2;4;4;0;0;016;016
P01158            00301Q         X;6191800473096;0;2;4;4;0;0;019;019
P01158            00301Q         X;6191800473096;1;2;2;3;0;0;020;020
P01158            00301Q         X;6191800473096;0;2;3;3;0;0;028;028
P01158            00301Q         X;6191800473096;1;2;4;5;0;0;029;029
P01158            00301Q         X;6191800473096;0;2;3;3;0;0;038;038
P01158            00301Q         X;6191800473096;0;2;2;2;0;0;040;040
P01158            00301Q         X;6191800473096;0;2;6;6;0;0;041;041
P01158            00301Q         X;6191800473096;0;2;3;4;0;0;044;044
P01158            00301Q         X;6191800473096;0;2;8;8;0;0;045;045
P01158            00401Q         X;6191800473102;1;2;1;2;0;0;003;003
P01158            00401Q         X;6191800473102;0;2;3;3;0;0;004;004
P01158            00401Q         X;6191800473102;0;2;4;4;0;0;005;005
P01158            00401Q         X;6191800473102;0;2;4;4;0;0;006;006
P01158            00401Q         X;6191800473102;0;2;4;4;0;0;010;010
P01158            00401Q         X;6191800473102;0;2;4;4;0;0;013;013
P01158            00401Q         X;6191800473102;0;2;2;2;0;0;016;016
P01158            00401Q         X;6191800473102;0;2;6;6;0;0;019;019
P01158            00401Q         X;6191800473102;0;2;2;2;0;0;020;020
P01158            00401Q         X;6191800473102;0;2;5;5;0;0;028;028
P01158            00401Q         X;6191800473102;0;2;5;5;0;0;029;029
P01158            00401Q         X;6191800473102;0;2;3;3;0;0;038;038
P01158            00401Q         X;6191800473102;0;2;4;4;0;0;040;040
P01158            00401Q         X;6191800473102;0;2;7;7;0;0;041;041
P01158            00401Q         X;6191800473102;0;2;5;4;0;0;044;044
P01158            00401Q         X;6191800473102;0;2;6;6;0;0;045;045
P01158            00501Q         X;6191800473119;0;2;2;2;0;0;003;003
P01158            00501Q         X;6191800473119;0;2;4;4;0;0;004;004
P01158            00501Q         X;6191800473119;0;2;2;2;0;0;005;005
P01158            00501Q         X;6191800473119;0;2;5;5;0;0;006;006
P01158            00501Q         X;6191800473119;0;2;5;5;0;0;010;010
P01158            00501Q         X;6191800473119;-1;2;3;2;0;0;013;013
P01158            00501Q         X;6191800473119;0;2;2;2;0;0;016;016
P01158            00501Q         X;6191800473119;0;2;2;2;0;0;019;019
P01158            00501Q         X;6191800473119;0;2;2;2;0;0;020;020
P01158            00501Q         X;6191800473119;0;2;4;4;0;0;028;028
P01158            00501Q         X;6191800473119;0;2;5;5;0;0;029;029
P01158            00501Q         X;6191800473119;0;2;2;2;0;0;038;038
P01158            00501Q         X;6191800473119;0;2;4;4;0;0;040;040
P01158            00501Q         X;6191800473119;0;2;7;7;0;0;041;041
P01158            00501Q         X;6191800473119;1;2;2;3;0;0;044;044
P01158            00501Q         X;6191800473119;0;3;10;10;0;0;045;045
P01158            00601Q         X;6191800473126;0;1;1;1;0;0;003;003
P01158            00601Q         X;6191800473126;0;2;4;4;0;0;004;004
P01158            00601Q         X;6191800473126;0;1;1;1;0;0;005;005
P01158            00601Q         X;6191800473126;0;2;6;6;0;0;006;006
P01158            00601Q         X;6191800473126;0;2;5;5;0;0;010;010
P01158            00601Q         X;6191800473126;0;2;3;3;0;0;013;013
P01158            00601Q         X;6191800473126;0;2;3;3;0;0;016;016
P01158            00601Q         X;6191800473126;0;1;1;1;0;0;019;019
P01158            00601Q         X;6191800473126;0;1;1;1;0;0;020;020
P01158            00601Q         X;6191800473126;0;2;4;4;0;0;028;028
P01158            00601Q         X;6191800473126;0;1;2;2;0;0;029;029
P01158            00601Q         X;6191800473126;0;1;1;1;0;0;038;038
P01158            00601Q         X;6191800473126;0;1;1;1;0;0;040;040
P01158            00601Q         X;6191800473126;0;1;3;3;0;0;041;041
P01158            00601Q         X;6191800473126;0;1;2;2;0;0;044;044
P01158            00601Q         X;6191800473126;0;1;3;3;0;0;045;045
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;003;003
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;004;004
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;005;005
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;006;006
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;010;010
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;013;013
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;016;016
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;019;019
P01158            00701Q         X;6191800473133;1;1;0;1;0;0;020;020
P01158            00701Q         X;6191800473133;1;1;0;1;0;0;028;028
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;029;029
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;038;038
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;040;040
P01158            00701Q         X;6191800473133;0;1;3;3;0;0;041;041
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;044;044
P01158            00701Q         X;6191800473133;0;1;1;1;0;0;045;045
P01180            00301F         X;6191800474772;0;1;1;1;0;0;003;003
P01180            00301F         X;6191800474772;0;2;4;4;0;0;004;004
P01180            00301F         X;6191800474772;1;1;1;2;0;0;005;005
P01180            00301F         X;6191800474772;0;1;4;4;0;0;006;006
P01180            00301F         X;6191800474772;1;2;3;4;0;0;010;010
P01180            00301F         X;6191800474772;0;2;4;4;0;0;016;016
P01180            00301F         X;6191800474772;0;1;1;1;0;0;019;019
P01180            00301F         X;6191800474772;0;1;1;1;0;0;020;020
P01180            00301F         X;6191800474772;0;2;3;3;0;0;028;028
P01180            00301F         X;6191800474772;0;1;4;4;0;0;029;029
P01180            00301F         X;6191800474772;0;1;1;1;0;0;038;038
P01180            00301F         X;6191800474772;0;1;2;2;0;0;040;040
P01180            00301F         X;6191800474772;0;2;6;6;0;0;041;041
P01180            00301F         X;6191800474772;0;1;0;1;0;0;044;044
P01180            00301F         X;6191800474772;0;2;7;7;0;0;045;045
P01180            00401F         X;6191800474789;0;2;3;3;0;0;003;003
P01180            00401F         X;6191800474789;0;3;6;6;0;0;004;004
P01180            00401F         X;6191800474789;0;2;4;4;0;0;005;005
P01180            00401F         X;6191800474789;0;2;8;8;0;0;006;006
P01180            00401F         X;6191800474789;0;3;11;11;0;0;010;010
P01180            00401F         X;6191800474789;0;3;5;5;0;0;016;016
P01180            00401F         X;6191800474789;0;2;3;3;0;0;019;019
P01180            00401F         X;6191800474789;0;2;2;2;0;0;020;020
P01180            00401F         X;6191800474789;0;3;10;10;0;0;028;028
P01180            00401F         X;6191800474789;0;2;3;3;0;0;029;029
P01180            00401F         X;6191800474789;2;2;4;6;0;0;038;038
P01180            00401F         X;6191800474789;0;2;4;4;0;0;040;040
P01180            00401F         X;6191800474789;0;3;11;11;0;0;041;041
P01180            00401F         X;6191800474789;0;2;2;2;0;0;044;044
P01180            00401F         X;6191800474789;0;3;10;10;0;0;045;045
P01180            00501F         X;6191800474796;0;2;3;3;0;0;003;003
P01180            00501F         X;6191800474796;0;3;5;5;0;0;004;004
P01180            00501F         X;6191800474796;0;2;2;2;0;0;005;005
P01180            00501F         X;6191800474796;0;2;8;8;0;0;006;006
P01180            00501F         X;6191800474796;0;3;6;6;0;0;010;010
P01180            00501F         X;6191800474796;0;3;6;6;0;0;016;016
P01180            00501F         X;6191800474796;0;2;3;3;0;0;019;019
P01180            00501F         X;6191800474796;1;2;2;3;0;0;020;020
P01180            00501F         X;6191800474796;0;3;9;9;0;0;028;028
P01180            00501F         X;6191800474796;0;2;6;6;0;0;029;029
P01180            00501F         X;6191800474796;1;2;3;4;0;0;038;038
P01180            00501F         X;6191800474796;0;2;8;8;0;0;040;040
P01180            00501F         X;6191800474796;0;3;14;14;0;0;041;041
P01180            00501F         X;6191800474796;0;2;2;2;0;0;044;044
P01180            00501F         X;6191800474796;0;3;7;7;0;0;045;045
P01180            00601F         X;6191800474802;0;2;3;3;0;0;003;003
P01180            00601F         X;6191800474802;0;2;4;4;0;0;004;004
P01180            00601F         X;6191800474802;0;2;1;1;0;0;005;005
P01180            00601F         X;6191800474802;0;2;4;4;0;0;006;006
P01180            00601F         X;6191800474802;0;2;4;4;0;0;010;010
P01180            00601F         X;6191800474802;0;2;3;3;0;0;016;016
P01180            00601F         X;6191800474802;0;2;2;3;0;0;019;019
P01180            00601F         X;6191800474802;0;2;2;2;0;0;020;020
P01180            00601F         X;6191800474802;0;3;4;4;0;0;028;028
P01180            00601F         X;6191800474802;0;2;3;3;0;0;029;029
P01180            00601F         X;6191800474802;0;2;2;2;0;0;038;038
P01180            00601F         X;6191800474802;0;2;2;2;0;0;040;040
P01180            00601F         X;6191800474802;0;2;5;5;0;0;041;041
P01180            00601F         X;6191800474802;0;2;1;1;0;0;044;044
P01180            00601F         X;6191800474802;0;2;6;6;0;0;045;045
P01180            00701F         X;6191800474819;0;1;1;1;0;0;003;003
P01180            00701F         X;6191800474819;0;1;0;0;0;0;004;004
P01180            00701F         X;6191800474819;0;1;1;1;0;0;005;005
