FIDC1I;D2BCC095-73DB-4E7D-99E0-80268177F3FB;99900000000023726;EXE;599;MAR171727;MAD;2022-02-23;2022-02-23;002;130.0000;1;130.0000;130.0000;260.0000;1;;;;;;;;;;;;;;;;;
FIDC1I;D2BCC9D4-A817-4FC9-A709-B545B79D9909;00800000000002771;EXE;508;MAR19430;MAD;2020-10-09;2020-12-30;005;1357.0000;0;1357.0000;1.0000;2714.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;D2BCE4DA-B6FD-4A11-A809-0DF70324DE57;00400000000023987;EXE;504;MAR137550;MAD;2021-01-11;2021-01-11;002;1735.0000;2;1735.0000;1735.0000;8675.0000;2;;;;;;;;;;;;;;;;;
FIDC1I;D2BD167E-6850-4B03-841B-BC12637F302F;99900000000001206;EXE;599;MAR144254;MAD;2021-03-08;2021-03-08;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;D2BD5AC6-3629-4A00-A398-2CDAB931D463;00800000000004406;EXE;508;MAR36028;MAD;2017-06-25;2020-12-30;005;149.0000;0;149.0000;NULL;149.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;D2BE24FE-19A2-45CF-B168-BD9AF58E2F14;00600000000005909;EXE;506;MAR121496;MAD;2020-11-28;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;D2BE551B-A691-45B3-9055-442E37CFC496;00200000000002790;EXE;502;MAR20194;MAD;2016-11-14;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;D2BE8CC4-F236-487B-ADE0-A47EB7D289A6;99900000000036186;EXE;599;MAR184189;MAD;2022-03-25;2022-03-25;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;D2BE9BA4-D6A1-404C-BE08-1798BFE0899D;01300000000004811;EXE;513;MAR129353;MAD;2021-03-08;2021-03-08;002;1336.0000;1;1336.0000;1336.0000;8016.0000;1;;;;;;;;;;;;;;;;;
FIDC1I;D2BEAA2B-A275-493F-B988-913BA0758370;99900000000057641;EXE;599;MAR207644;MAD;2024-03-04;2024-03-04;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
