FIDC1I;9DEE2B47-3ED3-46D4-85D4-14CE8D10BC5E;01300000000004093;EXE;513;MAR140384;MAD;2021-03-08;2021-03-08;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DEE4400-F59D-4EEF-95DA-A3A7BDD8CC00;00800000000017117;EXE;508;MAR167692;MAD;2022-02-18;2022-02-18;002;199.0000;1;199.0000;199.0000;199.0000;1;;;;;;;;;;;;;;;;;
FIDC1I;9DEE8C44-2FFF-46F4-89D7-3BD7D4AEF016;00900000000007203;EXE;509;MAR68086;MAD;2020-10-09;2020-12-30;005;88.5000;0;88.5000;0.0000;619.5000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DEF08F1-65F1-4309-B441-0487C2263DFE;99900000000052328;EXE;599;mar200331;MAD;2023-08-14;2023-08-14;002;350.0000;1;350.0000;350.0000;700.0000;1;;;;;;;;;;;;;;;;;
FIDC1I;9DEF0952-B46F-4509-93EE-81220E431601;01100000000001148;EXE;511;154;MAD;2017-02-25;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DEF1408-1254-481C-9A7B-15CDF0B81532;00700000000009593;EXE;507;MAR94136;MAD;2019-08-15;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DEF72B1-261E-455F-9301-A26700C6E498;99900000000058097;EXE;599;MAR208100;MAD;2024-03-04;2024-03-04;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DEF89A4-3F98-4417-AC8F-D973AFF7EC88;00900000000010644;EXE;509;MAR94254;MAD;2019-06-29;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DEFA02B-87EA-47A6-8C9D-A6361F3EBF44;01000000000010961;EXE;510;MAR88409;MAD;2019-05-24;2020-12-30;005;299.0000;0;299.0000;NULL;299.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF1193C-542A-4F70-9223-E48941D4296F;99900000000049892;EXE;599;MAR197895;MAD;2023-02-28;2023-02-28;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF136D0-AD5F-4783-A2EA-6D929DEA105E;00700000000012244;EXE;507;MAR133852;MAD;2021-02-13;2021-02-13;002;298.0000;1;298.0000;298.0000;596.0000;1;;;;;;;;;;;;;;;;;
FIDC1I;9DF19441-7269-4961-B509-B248E7BC257E;01200000000000741;EXE;512;MAR96385;MAD;2019-07-30;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF1B07D-8B16-48E8-851E-F96A2CE52BC6;00800000000000038;EXE;508;MAR03041;MAD;2020-10-09;2020-12-30;005;2000.0000;0;2000.0000;1972.0000;10000.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF1D74B-9E17-4E49-9CD3-6206A550DD0B;01300000000001010;EXE;513;MAR113761;MAD;2020-01-29;2020-12-30;005;379.0000;0;379.0000;NULL;379.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF21834-763B-4447-81E2-7276E535D344;00200000000004482;EXE;502;MAR31126;MAD;2017-05-25;2020-12-30;005;199.0000;0;199.0000;NULL;199.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF21A0A-083A-46B3-B1C4-E88C6C3938CF;00700000000009997;EXE;507;MAR99182;MAD;2020-10-09;2020-12-30;005;1099.0000;0;1099.0000;1.0000;2198.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF22EC9-0B11-4659-A63F-95C625236367;00400000000007305;EXE;504;MAR35202;MAD;2017-06-16;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF26F16-1BE5-4BD8-A1FD-BCA8675476E8;00800000000000342;EXE;508;MAR04968;MAD;2016-04-16;2020-12-30;005;368.0000;0;368.0000;NULL;368.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF2752C-B2AA-43B6-A7C4-527DCB4E0342;01000000000010234;EXE;510;MAR82815;MAD;2019-02-02;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF28BF2-4203-4CB3-9F50-EAFD8BB06B19;00200000000011943;EXE;502;MAR86591;MAD;2019-03-30;2020-12-30;005;528.0000;0;528.0000;NULL;528.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF310EA-00DB-40FB-8307-2B65C4025E6E;99900000000059276;EXE;599;MAR209279;MAD;2024-03-04;2024-03-04;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF34FB8-CC63-4B17-AE9E-DC89FC15D938;99900000000017670;EXE;599;MAR160670;MAD;2021-09-02;2021-09-02;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF35E65-13BC-472B-8085-FC93AA2E2ABB;00800000000008614;EXE;508;MAR69220;MAD;2018-07-13;2020-12-30;005;119.0000;0;119.0000;NULL;119.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF392E0-F9E4-497C-8AE2-FDC230A3A5F6;00900000000013858;EXE;509;MAR132331;MAD;2020-11-25;2020-12-30;005;0.0000;0;0.0000;NULL;0.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF3F065-D0B6-490B-8073-753BEB47013D;99900000000056107;EXE;599;MAR206110;MAD;2024-03-04;2024-03-04;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF4670F-6AFD-47F2-BF9F-4F2458DC4C67;99900000000045556;EXE;599;MAR193559;MAD;2022-09-23;2022-09-23;002;11144.5000;3;11144.5000;11144.5000;367768.5000;3;;;;;;;;;;;;;;;;;
FIDC1I;9DF4E2E4-D80B-44E2-93B0-AC1464543D32;00200000000013054;EXE;502;MAR95291;MAD;2019-07-28;2020-12-30;005;2250.0000;7;2250.0000;1951.0000;22500.0000;7;;;;;;;;;;;;;;;;;
FIDC1I;9DF4FA00-4A62-4FD8-ABC7-0137BA93CB8E;99900000000049193;EXE;599;MAR197196;MAD;2023-02-28;2023-02-28;002;1.0000;0;1.0000;1.0000;1.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF513C0-2D92-4202-98CB-8F3A9228557B;00700000000008306;EXE;507;MAR79023;MAD;2018-12-29;2020-12-30;005;428.0000;0;428.0000;NULL;428.0000;0;;;;;;;;;;;;;;;;;
FIDC1I;9DF53D77-A2ED-4616-A464-0A5912741792;01000000000008209;EXE;510;MAR60398;MAD;2018-05-05;2020-12-30;005;318.0000;0;318.0000;NULL;318.0000;0;;;;;;;;;;;;;;;;;
